name,stem,Adams filtration,weight,tautorsion,shift,h0info,h0target,h1info,h1target,h2info,h2target,drinfo,drtarget
"h0^2 x76,6",76,8,40,0,-1,t,M h1 h4^2,,,t,"h1^3 x76,6",,
d1 g2,76,8,42,0,1,,,,h1 d1 g2,,h1^2 m1,,
h1^5 h6 c0,76,9,42,1,-2,,,,h1^6 h6 c0,,,,
M h1 h4^2,76,9,41,0,0,,,,,,,,
"x76,9",76,9,40,0,2,,,,,,"h1 x78,9",,
P h1^5 h6,76,10,41,1,0,,,,P h1^6 h6,,,,
h1 g B6,76,12,43,1,0,,,,h1^2 g B6,,,,
D^2 h1 h3 g,76,14,41,1,-3,,,,D^2 h1^2 h3 g,,,,
t M d0 e0,76,14,41,0,-1,,,,t M h1 d0 e0,,,,M P c0 d0
h1^13 h6,76,14,45,1,1,,,,h1^14 h6,,,,
g^2 T,76,14,44,0,3,,,,h1 g^2 T,t,c1 g^3,,
t D h1 e0^3,76,17,42,0,-1,,,,,,,,D h1 c0 d0^3
D^2 h0 d0^2,76,17,40,0,1,,,,,,,,
M P h1 c0 d0,76,18,42,1,0,,,,,,,,
M P^2 h1 d0,76,19,41,0,-1,,,,,,,,
c0 e0^4,76,19,45,1,1,,,,h1 c0 e0^4,,,,
d0^3 e0^2,76,20,44,0,0,,,,h1 d0^3 e0^2,,,,
P D h1^2 d0^3,76,22,42,1,0,,,,,,,,
P^2 D c0 d0^2,76,23,41,0,0,,,,P^2 D h1 c0 d0^2,,,,
t P^2 h1 d0^3 e0,76,25,42,2,0,,,,,,,,P^3 h1 c0 d0^3
P^3 i k,76,26,40,0,0,,,,,,,t,P^4 h1 d0^3
P^5 c0 d0^2,76,31,41,1,0,,,,P^5 h1 c0 d0^2,,,,
P^6 d0^2,76,32,40,0,0,,,,P^6 h1 d0^2,,,,
h3^2 h6,77,3,40,0,0,,,,,,,,
h6 d0,77,5,40,0,0,,h0 h6 d0,,h1 h6 d0,,h0 h6 e0,,
h1 h4 D3,77,6,41,0,-1,,,,,,,,M h1 h4^2
h0 h6 d0,77,6,40,0,1,,h0^2 h6 d0,,,,,,
"x77,7",77,7,40,0,-3,,"h0 x77,7",,,,,p t,M h1 h4^2
h0^2 h6 d0,77,7,40,0,-1,,,,,,,,
"h1 x76,6",77,7,41,0,1,,,,"h1^2 x76,6",,,,
m1,77,7,42,0,3,,,,h1 m1,,,,
"h0 x77,7",77,8,40,0,0,,"h0^2 x77,7",,,,,,
h1 d1 g2,77,9,43,1,-1,,,,h1^2 d1 g2,,,,
"h0^2 x77,7",77,9,40,0,1,,"h0^3 x77,7",,,,,,
h1^6 h6 c0,77,10,43,1,-1,,,,h1^7 h6 c0,,,,
"h0^3 x77,7",77,10,40,0,1,,"h0^4 x77,7",,,,,,
t g Q2,77,11,41,0,-2,,,,,,,t3,g^2 T
P h1^6 h6,77,11,42,1,0,,,,P h1^7 h6,,,,
"h0^4 x77,7",77,11,40,0,2,,,,,,,,
M D h1 h3,77,12,41,0,0,,,,M D h1^2 h3,,,,
h1^2 g B6,77,13,44,1,-1,,,t,h2^2 d1 g^2,,,,
D h1 d1 g,77,13,43,1,1,,,,D h1^2 d1 g,,,,
t^2 h0 e0 B4,77,14,40,0,0,t2,t M h1 d0 e0,,,t3,M h1 e0^2,,D^2 h0 d0^2
D^2 h1^2 h3 g,77,15,42,1,-3,,,,,,,,
t M h1 d0 e0,77,15,42,0,-1,,,,,,,,M P h1 c0 d0
h1^14 h6,77,15,46,1,1,,,,h1^15 h6,,,,
h1 g^2 T,77,15,45,2,3,,,,,,,,
t e0 g^3,77,16,45,0,0,t,h0 e0 g^3,,t h1 e0 g^3,t,h0 g^4,,c0 e0^4
D^2 h1 d0^2,77,17,41,0,-1,,,t2,d0 k m,,,t3,d0^3 e0^2
h0 e0 g^3,77,17,46,2,1,,,,,,h0^2 g^4,,
t^2 d0^3 m,77,19,42,0,0,,,,,,,,P D h1^2 d0^3
h1 c0 e0^4,77,20,46,1,0,,,,,,,,
h1 d0^3 e0^2,77,21,45,3,-1,,,,,,,,
M P^3 c0,77,21,41,0,1,,,,M P^3 h1 c0,,,,
P^2 j m,77,22,42,0,0,,,,,,,,
P^2 D h1 c0 d0^2,77,24,42,1,0,,,,,,,,
P^3 D h1 d0^2,77,25,41,0,0,,,,P^3 D h1^2 d0^2,,,,
t P^4 d0^2 e0,77,28,41,0,0,,,,t P^4 h1 d0^2 e0,,,,P^5 c0 d0^2
P^5 h1 c0 d0^2,77,32,42,1,0,,,,,,,,
P^6 h1 d0^2,77,33,41,0,0,,,,,,,,
h0 h4 h6,78,3,40,0,0,,h0^2 h4 h6,,,,h0 h2 h4 h6,,h0 h6 d0
h0^2 h4 h6,78,4,40,0,0,,h0^3 h4 h6,,,t,h1^3 h4 h6,,h0^2 h6 d0
h0^3 h4 h6,78,5,40,0,0,,h0^4 h4 h6,,,,,,
h1 h6 d0,78,6,41,0,-1,,,,,,,,
h0^4 h4 h6,78,6,40,0,1,,h0^5 h4 h6,,,,,,
h0^5 h4 h6,78,7,40,0,0,,h0^6 h4 h6,,,,,,
"h1^2 x76,6",78,8,42,0,-2,,,,"h1^3 x76,6",,,,
h0^6 h4 h6,78,8,40,0,0,,h0^7 h4 h6,,,,,,
h1 m1,78,8,43,0,2,,,,h1^2 m1,,,,
h0^7 h4 h6,78,9,40,0,-1,,,,,,,,
"x78,9",78,9,41,0,1,,,,"h1 x78,9",t,"h0 h3 x74,8",,
h1^2 d1 g2,78,10,44,1,-1,,,,,,,,
e0 A',78,10,42,0,1,,,,,,,,
h1^7 h6 c0,78,11,44,1,0,,,,h1^8 h6 c0,,,,
e1 g^2,78,12,45,2,-1,,,,h1 e1 g^2,,h1^2 g j1,,h1 g^2 T
P h1^7 h6,78,12,43,1,1,,,,P h1^8 h6,,,,
M D h1^2 h3,78,13,42,0,-1,,,,,,,,
"h0^3 x78,10",78,13,40,0,1,,,,,,,t5,t e0 g^3
h2^2 d1 g^2,78,14,46,2,-1,,,,,,h1^3 e1 g^2,,
D h1^2 d1 g,78,14,44,1,1,,,t2,c1 g^3,,,,
h1^15 h6,78,16,47,1,0,,,,,,,,
t h1 e0 g^3,78,17,46,2,0,,,,,,,,h1 c0 e0^4
d0 k m,78,18,44,0,-1,,,,,,,t,h1 d0^3 e0^2
t M P^2 e0,78,18,41,0,1,,,,t M P^2 h1 e0,,,,M P^3 c0
t P D h1 d0^2 e0,78,21,42,0,0,,,,,,,,P^2 D h1 c0 d0^2
M P^3 h1 c0,78,22,42,1,0,,,,,,,,
M P^4 h1,78,23,41,0,-1,,,,,,,,
c0 d0^5,78,23,45,1,1,,,,h1 c0 d0^5,,,,
P d0^5,78,24,44,0,0,,,,P h1 d0^5,,,,
P^3 D h1^2 d0^2,78,26,42,1,0,,,,,,,,
P^4 D c0 d0,78,27,41,0,0,,,,P^4 D h1 c0 d0,t,,,
t P^4 h1 d0^2 e0,78,29,42,2,0,,,,,,,,P^5 h1 c0 d0^2
P^4 i^2,78,30,40,0,0,,,,,,,t,P^6 h1 d0^2
P^7 c0 d0,78,35,41,1,0,,,,P^7 h1 c0 d0,,,,
P^8 d0,78,36,40,0,0,,P^8 h0 d0,,P^8 h1 d0,,,,
P^8 h0 d0,78,37,40,0,0,,P^8 h0^2 d0,,,,,,
P^8 h0^2 d0,78,38,40,0,0,,,,,,,,
h1 h4 h6,79,3,41,0,0,,,,h1^2 h4 h6,,,,
x1,79,5,42,0,0,,,,h1 x1,,h2 x1,t,h1 m1
"h2 x76,6",79,7,42,0,0,,"h0 h2 x76,6",,,,h0^2 h4 Q3,,
"h0 h2 x76,6",79,8,42,0,-1,t,"h1^3 x76,6",,,,,,
P h6 c0,79,8,41,0,1,,,,P h1 h6 c0,,,,
"h1^3 x76,6",79,9,43,0,-1,,,,,,,,
h1^2 m1,79,9,44,1,1,,,,,,,,
"h1 x78,9",79,10,42,0,0,,,,,,,,
g j1,79,11,45,1,-1,,,,h1 g j1,,,,
D B6,79,11,42,0,1,,,,D h1 B6,t,(D e1 + C0) g,,
h1^8 h6 c0,79,12,45,1,0,,,,h1^9 h6 c0,,,,
h1 e1 g^2,79,13,46,1,-2,,,,h1^2 e1 g^2,,,,
P h1^8 h6,79,13,44,1,0,,,,P h1^9 h6,,,,
D^2 n,79,13,41,0,2,,,,,,D^2 h2 n,,
M e0^2,79,14,44,0,0,,,,M h1 e0^2,,M h0 e0 g,,
c1 g^3,79,15,47,3,0,,,,,,h2 c1 g^3,,
D^2 h0 d0 e0,79,17,42,0,-1,,,,,,,,
D h1 e0^2 g,79,17,45,0,1,,,,D h1^2 e0^2 g,,,,
t M P^2 h1 e0,79,19,42,0,0,,,,,,,,M P^3 h1 c0
t d0^2 e0^3,79,20,45,0,0,,,,t h1 d0^2 e0^3,,,,c0 d0^5
t^2 P^2 d0^2 m,79,23,42,0,0,,,,,,,,P^3 D h1^2 d0^2
h1 c0 d0^5,79,24,46,1,0,,,,,,,,
P h1 d0^5,79,25,45,3,0,,,,,,,,
P^3 i l,79,26,42,0,0,,,,,,,,
P^4 D h1 c0 d0,79,28,42,1,0,,,,,,,,
P^5 D h1 d0,79,29,41,0,0,,,,P^5 D h1^2 d0,,,,
t P^6 d0 e0,79,32,41,0,0,,,,t P^6 h1 d0 e0,,,,P^7 c0 d0
P^4 h0^5 Q',79,34,40,0,0,,P^4 h0^6 Q',,,,,,P^8 h0 d0
P^4 h0^6 Q',79,35,40,0,0,,P^4 h0^7 Q',,,,,,P^8 h0^2 d0
P^7 h1 c0 d0,79,36,42,1,-1,,,,,,,,
P^4 h0^7 Q',79,36,40,0,1,,P^4 h0^8 Q',,,,,,
P^8 h1 d0,79,37,41,0,-1,,,,,,,,
P^4 h0^8 Q',79,37,40,0,1,,P^4 h0^9 Q',,,,,,
P^4 h0^9 Q',79,38,40,0,0,,P^4 h0^10 Q',,,,,,
P^4 h0^10 Q',79,39,40,0,0,,P^4 h0^11 Q',,,,,,
P^4 h0^11 Q',79,40,40,0,0,,,,,,,,
h1^2 h4 h6,80,4,42,0,0,,,,h1^3 h4 h6,,,,
h0 e2,80,5,42,0,0,t,h1 x1,,,,,,
h0 h6 e0,80,6,42,0,-1,,,,,,h0^2 h6 g,,
h1 x1,80,6,43,0,1,,,,h1^2 x1,,,,
P h1 h6 c0,80,9,42,0,-1,,,,P h1^2 h6 c0,,,,
"h2 x77,8",80,9,43,0,1,,,,,,t h1 g H1,,
P^2 h1 h6,80,10,41,0,0,,,,P^2 h1^2 h6,,,,
h1 g j1,80,12,46,1,-2,,,,h1^2 g j1,,,,
D h1 B6,80,12,43,1,0,,,,D h1^2 B6,,,,
D^2 d1,80,12,42,0,2,,,,D^2 h1 d1,,D^2 h2 d1,,
h1^9 h6 c0,80,13,46,1,0,,,,h1^10 h6 c0,,,,
t^2 h0 g B4,80,14,42,0,-3,t3,M h1 e0^2,,,,,,D^2 h0 d0 e0
h1^2 e1 g^2,80,14,47,1,-1,,,,h1^3 e1 g^2,,,,
D^3 h1 h3,80,14,41,0,1,,,,D^3 h1^2 h3,,,p t,D^2 h0 d0 e0
D^3 h1 h3 again,80,14,41,0,1,,,,,,,t4,D h1 e0^2 g
P h1^9 h6,80,14,45,1,3,,,,P h1^10 h6,,,,
M h1 e0^2,80,15,45,0,0,,,,,,,,
t g^4,80,16,47,0,0,t,h0 g^4,,t h1 g^4,t,h2 g^4,,
h0 g^4,80,17,48,2,0,,h0^2 g^4,,,,h0 h2 g^4,,
D h1^2 e0^2 g,80,18,46,1,-1,,,,,,,,
h0^2 g^4,80,18,48,2,1,,,,,,,,
D c0 d0 e0^2,80,19,45,0,0,,,,D h1 c0 d0 e0^2,,,,
t h1 d0^2 e0^3,80,21,46,2,0,,,,,,,,h1 c0 d0^5
P^2 k m,80,22,44,0,0,,,,,,,t,P h1 d0^5
t P^3 D h1 d0 e0,80,25,42,0,0,,,,,,,,P^4 D h1 c0 d0
P^3 c0 d0 e0^2,80,27,45,1,0,,,,P^3 h1 c0 d0 e0^2,,,,
P^3 d0^4,80,28,44,0,0,,,,P^3 h1 d0^4,,,,
P^5 D h1^2 d0,80,30,42,0,0,,,,,,,,
t P^6 h1 d0 e0,80,33,42,0,0,,,,,,,,P^7 h1 c0 d0
P^9 c0,80,39,41,0,0,,,,P^9 h1 c0,,,,
h2 h4 h6,81,3,42,0,0,,h0 h2 h4 h6,,,,h2^2 h4 h6,,
h0 h2 h4 h6,81,4,42,0,0,t,h1^3 h4 h6,,,,,,
h1^3 h4 h6,81,5,43,0,0,,,,,,,,
h2 T1,81,7,44,0,-1,,,,,,,,
h1^2 x1,81,7,44,1,1,,,,h1^3 x1,,,,
t c1 H1,81,8,43,0,0,,,,,t,h2 c1 H1,,
"h3 x74,8",81,9,44,0,0,,"h0 h3 x74,8",,,,,,
P h1^2 h6 c0,81,10,43,1,-2,,,,P h1^3 h6 c0,,,,
"h0 h3 x74,8",81,10,44,0,0,,,,,,,,
g A',81,10,44,0,2,,,,,,h2 g A',,
P^2 h1^2 h6,81,11,42,0,0,,,,P^2 h1^3 h6,,,,
D^2 p,81,12,42,0,0,t,D^2 h1 d1,,,,,,
h1^2 g j1,81,13,47,1,-2,,,,,,,,
D h1^2 B6,81,13,44,1,0,,,,,,,,
D^2 h1 d1,81,13,43,0,2,,,,D^2 h1^2 d1,,,,
h1^10 h6 c0,81,14,47,1,0,,,,h1^11 h6 c0,,,,
h1^3 e1 g^2,81,15,48,1,-3,,,,,,,,
D^3 h1^2 h3,81,15,42,0,-1,,,,,,,,
P h1^10 h6,81,15,46,1,1,,,,P h1^11 h6,,,,
g n r,81,15,45,0,3,,,,,,,,
t h1 g^4,81,17,48,2,-1,,,,,,,,
M c0 d0^2,81,17,45,1,1,,,,M h1 c0 d0^2,,,,
e0^3 r,81,18,46,2,-1,,,,,,,,
M P d0^2,81,18,44,0,1,,,,M P h1 d0^2,,,,
D h1 c0 d0 e0^2,81,20,46,1,0,,,,,,,,
D h1 d0^4,81,21,45,0,0,,,,D h1^2 d0^4,,,,
t P d0^4 e0,81,24,45,0,0,,,,t P h1 d0^4 e0,,,,P^3 c0 d0 e0^2
t^2 P^3 d0^2 k,81,27,42,0,0,,,,,,,,P^5 D h1^2 d0
P^3 h1 c0 d0 e0^2,81,28,46,1,0,,,,,,,,
P^3 h1 d0^4,81,29,45,3,0,,,,,,,,
P^4 i j,81,30,42,0,0,,,,,,,,
P^9 h1 c0,81,40,42,0,0,,,,loc,,,,
P^10 h1,81,41,41,0,0,,,,P^10 h1^2,,,,
h6 c1,82,4,43,0,0,,,,,,h2 h6 c1,,
h2 x1,82,6,44,0,-1,,,,,,,,
h4 Q3,82,6,44,0,1,,h0 h4 Q3,,h1 h4 Q3,,h2 h4 Q3,,"h3 x74,8"
h0 h4 Q3,82,7,44,0,0,,h0^2 h4 Q3,,,,h0 h2 h4 Q3,,"h0 h3 x74,8"
h1^3 x1,82,8,45,1,-2,,,,h1^4 x1,,,,
h0^2 h4 Q3,82,8,44,0,0,,,,,t,h1^3 h4 Q3,,
e1 g2,82,8,45,0,2,,,,,,h1^3 h4 Q3,,
P^2 h2 h6,82,10,42,0,0,,P^2 h0 h2 h6,,,,,,
P h1^3 h6 c0,82,11,44,1,-1,,,,P h1^4 h6 c0,,,,
P^2 h0 h2 h6,82,11,42,0,1,t,P^2 h1^3 h6,,,,,,
P^2 h1^3 h6,82,12,43,0,-2,,,,P^2 h1^4 h6,,,,
(D e1 + C0) g,82,12,45,2,0,,,,D h1 e1 g,,,,
g C0,82,12,45,0,2,,,,,,D h1^2 j1,,g n r
D^2 h2 n,82,14,43,0,-2,,,,,,D^2 h1 T,,
D^2 h1^2 d1,82,14,44,1,0,,,,,,,,
t M e0 g,82,14,45,0,2,t,M h0 e0 g,,t M h1 e0 g,t,M h0 g^2,,M c0 d0^2
h1^11 h6 c0,82,15,48,1,-1,,,,h1^12 h6 c0,,,,
M h0 e0 g,82,15,46,2,1,,,,,,M h0^2 g^2,,
h2 c1 g^3,82,16,49,2,-1,,,,,,,,
P h1^11 h6,82,16,47,1,1,,,t2,h2 g^4,,,,
t D h1 e0 g^2,82,17,46,0,0,,,,,,,,D h1 c0 d0 e0^2
M h1 c0 d0^2,82,18,46,1,0,,,,,,,,
M P h1 d0^2,82,19,45,0,-1,,,,,,,,
c0 e0^2 g^2,82,19,49,1,1,,,,h1 c0 e0^2 g^2,,,,
d0 e0^4,82,20,48,0,0,,,,h1 d0 e0^4,,,,
D h1^2 d0^4,82,22,46,1,0,,,,,,,,
P^2 D c0 e0^2,82,23,45,0,0,,,,P^2 D h1 c0 e0^2,,,,
t P h1 d0^4 e0,82,25,46,2,0,,,,,,,,P^3 h1 c0 d0 e0^2
P^3 i m,82,26,44,0,0,,,,,,,t,P^3 h1 d0^4
P^4 c0 d0^3,82,31,45,1,0,,,,P^4 h1 c0 d0^3,,,,
P^5 d0^3,82,32,44,0,0,,,,P^5 h1 d0^3,,,,
P^10 h1^2,82,42,42,0,0,,,,P^10 h1^3,,,,
t h6 g,83,5,43,0,0,t,h0 h6 g,,t h1 h6 g,t,h2 h6 g,,
h0 h6 g,83,6,44,0,0,,h0^2 h6 g,,,,h0 h2 h6 g,,
h0^2 h6 g,83,7,44,0,-1,,,,,,,,
h1 h4 Q3,83,7,45,0,1,,,,h1^2 h4 Q3,,,,
h1^4 x1,83,9,46,1,0,,,,h1^5 x1,,,,
t h1 g H1,83,10,45,0,0,,,,,,,,
D j1,83,11,45,1,-1,,,,D h1 j1,t,h2 g C',,
g C',83,11,46,0,1,,,,,,h2 g C',,
P h1^4 h6 c0,83,12,45,1,0,,,,P h1^5 h6 c0,,,,
D^2 h2 d1,83,13,44,0,-2,,,,,,t^2 B5 g,,
P^2 h1^4 h6,83,13,44,1,0,,,,P^2 h1^5 h6,,,,
D h1 e1 g,83,13,46,1,2,,,,D h1^2 e1 g,,,,
t M h1 e0 g,83,15,46,2,0,,,,,,,,M h1 c0 d0^2
D M P h2^2 + D^2 h0 m,83,16,44,0,-1,,,,,,,t,M P h1 d0^2
h1^12 h6 c0,83,16,49,1,1,,,,h1^13 h6 c0,,,,
h2 g^4,83,17,50,3,-1,,h0 h2 g^4,,,,h2^2 g^4,,
D^2 h1 e0^2,83,17,45,0,1,,,t2,d0 m^2,,,t3,d0 e0^4
h0 h2 g^4,83,18,50,2,0,,,,,,,,
t^2 d0 e0^2 m,83,19,46,0,0,,,,,,,,D h1^2 d0^4
h1 c0 e0^2 g^2,83,20,50,1,0,,,,,,,,
h1 d0 e0^4,83,21,49,3,-1,,,,,,,,
M P^2 c0 d0,83,21,45,1,1,,,,M P^2 h1 c0 d0,,,,
d0^2 i l,83,22,46,0,-1,,,,,,,,
M P^3 d0,83,22,44,0,1,,,,M P^3 h1 d0,,,,
P^2 D h1 c0 e0^2,83,24,46,1,0,,,,,,,,
D P^2 h1 d0^3,83,25,45,0,0,,,,D P^2 h1^2 d0^3,,,,
t P^3 d0^3 e0,83,28,45,0,0,,,,t P^3 h1 d0^3 e0,,,,P^4 c0 d0^3
P^4 h1 c0 d0^3,83,32,46,1,0,,,,,,,,
P^5 h1 d0^3,83,33,45,0,0,,,,,,,,
P^10 h2,83,41,42,0,0,,P^10 h0 h2,,,,,,
P^10 h0 h2,83,42,42,0,0,t,P^10 h1^3,,,,,,
P^10 h1^3,83,43,43,0,0,,,,loc,,,,
h2^2 h4 h6,84,4,44,0,-1,,,,,,,,
f2,84,4,44,0,1,,,,h1 f2,,h1^2 c3,t,h1 h4 Q3
t h1 h6 g,84,6,44,0,0,,,,,,,,
h1^2 h4 Q3,84,8,46,2,0,,,,h1^3 h4 Q3,,,,
h2 c1 H1,84,9,46,0,0,,,,,,,,
h1^5 x1,84,10,47,1,-1,,,,,,,,
"P x76,6",84,10,45,0,1,,,,"P h1 x76,6",,,,
h2 g A',84,11,46,2,0,,,,,,t h1 g G0,,
D h1 j1,84,12,46,1,-1,,,,D h1^2 j1,,,,
d1^2 g,84,12,48,1,1,,,,h1 d1^2 g,,h1^2 d1 i1,,
P h1^5 h6 c0,84,13,46,1,0,,,,P h1^6 h6 c0,,,,
P^2 h1^5 h6,84,14,45,1,-2,,,,P^2 h1^6 h6,,,,
D h1^2 e1 g,84,14,47,1,0,,,,,,,,
D^2 T,84,14,44,0,2,,,,D^2 h1 T,t,D^2 c1 g,,
M D h1 d0,84,15,45,0,0,,,,M D h1^2 d0,,,,
h1^13 h6 c0,84,17,50,1,0,,,,h1^14 h6 c0,,,,
d0 m^2,84,18,48,3,-1,,,,,,,t,h1 d0 e0^4
t M P d0 e0,84,18,45,0,1,,,,t M P h1 d0 e0,,,,M P^2 c0 d0
D^2 c0 d0^2,84,19,45,0,0,,,,D^2 h1 c0 d0^2,t,,t,d0^2 i l
t D h1 d0^3 e0,84,21,46,0,0,,,,,,,,P^2 D h1 c0 e0^2
M P^2 h1 c0 d0,84,22,46,1,0,,,,,,,,
M P^3 h1 d0,84,23,45,0,-1,,,,,,,,
c0 d0^3 e0^2,84,23,49,1,1,,,,h1 c0 d0^3 e0^2,,,,
d0^6,84,24,48,0,0,,,,h1 d0^6,,,,
D P^2 h1^2 d0^3,84,26,46,1,0,,,,,,,,
P^3 D c0 d0^2,84,27,45,0,0,,,,P^3 D h1 c0 d0^2,,,,
t P^3 h1 d0^3 e0,84,29,46,2,0,,,,,,,,P^4 h1 c0 d0^3
P^4 i k,84,30,44,0,0,,,,,,,t,P^5 h1 d0^3
P^6 c0 d0^2,84,35,45,1,0,,,,P^6 h1 c0 d0^2,,,,
P^7 d0^2,84,36,44,0,0,,,,P^7 h1 d0^2,,,,
h2 h6 c1,85,5,45,0,-1,,,,,,,,
h1 f2,85,5,45,0,1,,,,h1^2 f2,,,t,h1^2 h4 Q3
"x85,6",85,6,45,0,0,,,,"h1 x85,6",,,,
h2 h4 Q3,85,7,46,0,0,,h0 h2 h4 Q3,,,,,,
h0 h2 h4 Q3,85,8,46,0,-1,t,h1^3 h4 Q3,,,,,,
h6 c0 d0,85,8,45,1,1,,,,h1 h6 c0 d0,,,,
h1^3 h4 Q3,85,9,47,2,-1,,,,,,,,
P h6 d0,85,9,44,0,1,,,,P h1 h6 d0,,,,
"P h1 x76,6",85,11,46,0,-1,,,,,,,,
d1 i1,85,11,48,1,1,,,,h1 d1 i1,,,,
D h1^2 j1,85,13,47,1,-2,,,,,,,,
h1 d1^2 g,85,13,49,1,0,,,,h1^2 d1^2 g,,,,
D^2 x,85,13,44,0,2,,D^2 h0 x,t,t^2 B5 g,,,,
P h1^6 h6 c0,85,14,47,1,-2,,,,P h1^7 h6 c0,,,,
D^2 h0 x,85,14,44,0,0,,D^2 h0^2 x,,,,,,
M g^2,85,14,48,0,2,,M h0 g^2,,M h1 g^2,,M h2 g^2,,
P^2 h1^6 h6,85,15,46,1,-3,,,,P^2 h1^7 h6,,,,
D^2 h1 T,85,15,45,0,-1,,,,,,,,
D^2 h0^2 x,85,15,44,0,1,,,,,,,,
M h0 g^2,85,15,48,2,3,,M h0^2 g^2,,,,M h0 h2 g^2,,
M D h1^2 d0,85,16,46,0,-1,,,,,,,,
M h0^2 g^2,85,16,48,1,1,,,,,,,,
t D h1 g^3,85,17,48,0,-1,,,,,,,,
D^2 h0 e0 g,85,17,46,2,1,,,,,,D^2 h0^2 g^2,,
h1^14 h6 c0,85,18,51,1,0,,,,,,,,
t M P h1 d0 e0,85,19,46,0,0,,,,,,,,M P^2 h1 c0 d0
D^2 h1 c0 d0^2,85,20,46,1,-1,,,,,,,,
t e0^5,85,20,49,0,1,,,,t h1 e0^5,,,,c0 d0^3 e0^2
P D^2 h1 d0^2,85,21,45,0,0,,,t2,D h2^2 d0^4,,,t3,d0^6
t^2 d0^4 k,85,23,46,0,0,,,,,,,,D P^2 h1^2 d0^3
h1 c0 d0^3 e0^2,85,24,50,1,0,,,,,,,,
h1 d0^6,85,25,49,3,-1,,,,,,,,
M P^4 c0,85,25,45,1,1,,,,M P^4 h1 c0,,,,
P^3 j m,85,26,46,0,-1,,,,,,,,
M P^5,85,26,44,0,1,,,,M P^5 h1,,,,
P^3 D h1 c0 d0^2,85,28,46,1,0,,,,,,,,
P^4 D h1 d0^2,85,29,45,0,0,,,,P^4 D h1^2 d0^2,,,,
t P^5 d0^2 e0,85,32,45,0,0,,,,t P^5 h1 d0^2 e0,,,,P^6 c0 d0^2
P^6 h1 c0 d0^2,85,36,46,1,0,,,,,,,,
P^7 h1 d0^2,85,37,45,0,0,,,,,,,,
h1 c3,86,4,45,0,0,,,,h1^2 c3,,,,
h4 h6 c0,86,5,45,0,0,,,,h1 h4 h6 c0,,,,
h2 h6 g,86,6,46,0,-1,,h0 h2 h6 g,,,,h2^2 h6 g,p t,h1^3 h4 Q3
h1^2 f2,86,6,46,0,1,,,,,,,t,h1^3 h4 Q3
"h1 x85,6",86,7,46,0,-1,,,,"h1^2 x85,6",,,,
h0 h2 h6 g,86,7,46,0,1,,,,,,,,
h1 h6 c0 d0,86,9,46,1,0,,,,,,,,
P h1 h6 d0,86,10,45,0,-1,,,,,,,,
h0^2 h6 i,86,10,44,0,1,,h0^3 h6 i,,,,,,
t^3 g G0,86,11,45,0,-1,,,,,,,,
h0^3 h6 i,86,11,44,0,1,,h0^4 h6 i,,,,,,
h1 d1 i1,86,12,49,1,-3,,,,h1^2 d1 i1,,,,
h0^4 h6 i,86,12,44,0,-1,,h0^5 h6 i,,,,,,
h2 g C',86,12,48,2,1,,,,,,h0 h2 g G0,,
D^2 e1,86,12,45,0,3,,,,D^2 h1 e1,,D^2 h1 f1,,D^2 h1 T
h0^5 h6 i,86,13,44,0,0,,,,,,,,
h1^2 d1^2 g,86,14,50,1,-1,,,,,,,,
t^2 B5 g,86,14,46,0,1,,,,,t2,h2 B5 g,,
P h1^7 h6 c0,86,15,48,1,-1,,,,P h1^8 h6 c0,,,,
M h1 g^2,86,15,49,3,1,,,,M h1^2 g^2,,,,
P^2 h1^7 h6,86,16,47,1,-2,,,,,,,,
B4 j,86,16,46,0,0,,,,,,,,
g n m,86,16,49,0,2,,,,,,,,
t D^2 h1 e0 g again,86,17,46,0,0,,,,,,,t3,t e0^5
t D^2 h1 e0 g,86,17,46,0,0,,,,,,,,D^2 h1 c0 d0^2
h2^2 g^4,86,18,52,2,0,,,,,,h1^2 h3 g^4,,
D c0 e0^2 g,86,19,49,4,0,,,,D h1 c0 e0^2 g,,,,
t h1 e0^5,86,21,50,2,0,,,,,,,,h1 c0 d0^3 e0^2
D h2^2 d0^4,86,22,48,0,-1,,,,,,,t,h1 d0^6
t M P^3 e0,86,22,45,0,1,,,,t M P^3 h1 e0,,,,M P^4 c0
t P^2 D h1 d0^2 e0,86,25,46,0,0,,,,,,,,P^3 D h1 c0 d0^2
M P^4 h1 c0,86,26,46,1,0,,,,,,,,
M P^5 h1,86,27,45,0,-1,,,,,,,,
P c0 d0^5,86,27,49,1,1,,,,P h1 c0 d0^5,,,,
P^2 d0^5,86,28,48,0,0,,,,P^2 h1 d0^5,,,,
P^4 D h1^2 d0^2,86,30,46,1,0,,,,,,,,
P^5 D c0 d0,86,31,45,0,0,,,,P^5 D h1 c0 d0,,,,
t P^5 h1 d0^2 e0,86,33,46,0,0,,,,,,,,P^6 h1 c0 d0^2
P^8 c0 d0,86,39,45,1,0,,,,P^8 h1 c0 d0,,,,
P^9 d0,86,40,44,0,0,,,,P^9 h1 d0,,,,
h1^2 c3,87,5,46,0,0,,,,,,,,
h1 h4 h6 c0,87,6,46,0,0,,,,h1^2 h4 h6 c0,,,,
"x87,7",87,7,45,0,0,,,,"h1 x87,7",,,,
"h1^2 x85,6",87,8,47,1,0,,,,,,,,
g Q3,87,9,48,0,0,,,,,,h2 g Q3,,
