name,stem,Adams filtration,weight,cell,shift,h0info,h0target,h1info,h1target,h2info,h2target,drinfo,drtarget
_t h0^2 d0 e0^2,49,13,26,1,0,h,I j,,,h,i k,,
I j,49,14,26,0,0,,,,,,,,
P^3 c0 e0,49,19,27,0,0,,,,loc,,,,
P^4 e0,49,20,26,0,0,,P^4 h0 e0,,loc,,P^3 h0 d0^2,,
P^4 h0 e0,49,21,26,0,0,,P^4 h0^2 e0,,,,P^3 h0^2 d0^2,,
P^4 h0^2 e0,49,22,26,0,0,,,,,,,,
P^6 h1,49,25,25,0,0,,,,loc,,,,
h5 c1,50,4,27,0,0,,,,,,h2 h5 c1,,
C,50,6,27,0,0,,,,,,,,
h1^2 h5 e0,50,7,28,0,0,,,,h1^3 h5 e0,,,,
_h1^3 B1,50,9,27,1,-1,,,,loc,,,,
_P h1^2 h5 c0,50,9,26,1,1,,,,_h0 g r,,,,
g r,50,10,28,0,-2,,h0 g r,,,,h1^2 G3,,
_h1^2 h3 g^2,50,10,29,1,0,,,,,,,,
_v',50,10,26,1,2,,_t h0 e0 l,,loc,,_t h0 e0 m,,
h0 g r,50,11,28,0,-1,,,,,,,,
_t h0 e0 l,50,11,26,1,1,,_t^2 h1 d0 e0^2,,,,_t^2 h1 e0^3,2,_t h0^2 d0 e0^2
_t^2 h1 d0 e0^2,50,12,26,1,0,,,,,,,2,I j
P v,50,13,27,0,0,,,,loc,,,,
c0 d0^3,50,15,29,0,0,,,,loc,,,,
P d0^3,50,16,28,0,0,,P h0 d0^3,,loc,,P h0 d0^2 e0,,
P h0 d0^3,50,17,28,0,-1,,P h0^2 d0^3,,,,P h0^2 d0^2 e0,,
_P^2 h1^2 d0 e0,50,17,27,1,1,,,,loc,,,,
P h0^2 d0^3,50,18,28,0,-1,,,,,,,,
_P^3 c0 e0,50,18,26,1,1,h,P^3 j,,loc,h,P^2 d0 i,,
P^3 j,50,19,26,0,0,,P^3 h0 j,,,,P^2 h0 d0 i,2,P^4 h0 e0
P^3 h0 j,50,20,26,0,0,,,,,,,2,P^4 h0^2 e0
h3 g2,51,5,28,0,0,,h0 h3 g2,,h1 h3 g2,,,,
h0 h3 g2,51,6,28,0,-1,,h0^2 h3 g2,,,,,,
_h1^2 h5 e0,51,6,27,1,1,,,,_h1^3 h5 e0,,,,
h0^2 h3 g2,51,7,28,0,0,,,,,,,,
h2 B2,51,8,28,0,-1,,,,,,h1 h5 c0 d0,,
h1^3 h5 e0,51,8,29,0,1,,,,h1^4 h5 e0,,,,
G3,51,9,28,0,-1,,,,h1 G3,,,2,h0 g r
g n,51,9,29,0,1,,,,,,h2 g n,,
_h0 g r,51,10,27,1,0,,,,,,,,
e0^3,51,12,30,0,0,,h0 e0^3,,loc,,h0 e0^2 g,,
h0 e0^3,51,13,30,0,-1,,h0^2 e0^3,,,,h0^2 e0^2 g,,
_h1^2 d0 e0^2,51,13,29,1,1,,,,loc,,,,
h0^2 e0^3,51,14,30,0,-1,,,,,,,,
_c0 d0^3,51,14,28,1,1,h,d0^2 i,,loc,h,d0^2 j,,
d0^2 i,51,15,28,0,-1,,h0 d0^2 i,,,,h0 d0^2 j,2,P h0 d0^3
_P h1^3 u,51,15,27,1,1,,,,loc,,,,
h0 d0^2 i,51,16,28,0,0,,,,,,,2,P h0^2 d0^3
_P^4 h1^4 d0,51,23,27,1,0,,,,loc,,,,
_P^5 h1^2 c0,51,24,26,1,0,h,P^6 h2,,loc,h,P^5 h0 d0,,
P^6 h2,51,25,26,0,0,,P^6 h0 h2,,,,P^5 h0^2 d0,,
P^6 h0 h2,51,26,26,0,0,,,,,,,,
D1,52,5,28,0,0,,,,,,,2,h0^2 h3 g2
h1 h3 g2,52,6,29,0,0,,,,,,,,
_h1^3 h5 e0,52,7,28,1,0,,,,_h1^4 h5 e0,,,,
d1 g,52,8,30,0,-1,,,,h1 d1 g,,h2 d1 g,,
_G3,52,8,27,1,1,,,,_h1 G3,,_t h2 g n,2,_h0 g r
h1^4 h5 e0,52,9,30,0,0,,,,h1^5 h5 e0,,,,
h1 G3,52,10,29,0,0,,,,h1^2 G3,,,,
e0 m,52,11,30,0,0,,h0 e0 m,,,,h0 g m,2,h0 e0^3
h0 e0 m,52,12,30,0,-1,,,,,,,2,h0^2 e0^3
_t h0 e0^3,52,12,28,1,1,,_t h0^2 e0^3,h,d0 u,,_t h0^2 e0^2 g,,
_t h0^2 e0^3,52,13,28,1,-1,h,i k,,,h,I l,,
_P h1 v,52,13,27,1,1,,,,loc,,,,
i k,52,14,28,0,0,,,,,,,,
P^2 c0 d0^2,52,19,29,0,0,,,,loc,,,,
P^3 d0^2,52,20,28,0,0,,P^3 h0 d0^2,,loc,,P^3 h0 d0 e0,,
P^3 h0 d0^2,52,21,28,0,-1,,P^3 h0^2 d0^2,,,,P^3 h0^2 d0 e0,,
_P^4 h1^2 e0,52,21,27,1,1,,,,loc,,,,
P^3 h0^2 d0^2,52,22,28,0,0,,,,,,,,
h2 h5 c1,53,5,29,0,0,,,,,,,,
i1,53,7,30,0,0,,,,h1 i1,,,,
h5 c0 d0,53,8,29,0,-1,,,,h1 h5 c0 d0,,,,
_h1^4 h5 e0,53,8,29,1,1,,,,_h1^5 h5 e0,,,,
B8,53,9,29,0,-2,,,,loc,,,,
h1 d1 g,53,9,31,0,0,,,,h1^2 d1 g,,,,
_h1 G3,53,9,28,1,2,,,,_h1^2 G3,,,,
h1^5 h5 e0,53,10,31,0,-1,,,,h1^6 h5 e0,,,,
x',53,10,28,0,1,,h0 x',,loc,,h2 x',,
h1^2 G3,53,11,30,0,-2,,,,,,,,
h0 x',53,11,28,0,0,,h0^2 x',,,,h0 h2 x',,
_t h0 e0 m,53,11,28,1,2,,_t^2 h1 e0^3,,,,_t^2 h1 e0^2 g,2,_t h0^2 e0^3
h0^2 x',53,12,28,0,-1,,h0^3 x',,,,,,
_t^2 h1 e0^3,53,12,28,1,1,,,,,,,2,i k
h0^3 x',53,13,28,0,-1,,h0^4 x',,,,,,
d0 u,53,13,29,0,1,,,,loc,,,,
h0^4 x',53,14,28,0,0,,h0^5 x',,,,,,
h0^5 x',53,15,28,0,-1,,h0^6 x',,,,,,
c0 d0^2 e0,53,15,31,0,1,,,,loc,,,,
h0^6 x',53,16,28,0,-1,,,,,,,,
P d0^2 e0,53,16,30,0,1,,P h0 d0^2 e0,,loc,,h0 d0^4,,
P h0 d0^2 e0,53,17,30,0,-1,,P h0^2 d0^2 e0,,,,h0^2 d0^4,,
_P h1^2 d0^3,53,17,29,1,1,,,,loc,,,,
P h0^2 d0^2 e0,53,18,30,0,-1,,,,,,,,
_P^2 c0 d0^2,53,18,28,1,1,h,P^2 d0 i,,loc,h,P^2 d0 j,,
P^2 d0 i,53,19,28,0,0,,P^2 h0 d0 i,,,,P^2 h0 d0 j,2,P^3 h0 d0^2
P^2 h0 d0 i,53,20,28,0,0,,,,,,,2,P^3 h0^2 d0^2
_P^6 h1^4,53,27,27,1,0,,,,loc,,,,
t D1 h1^2,54,6,29,0,0,,,,t D1 h1^3,,,2,h5 c0 d0
_h5 c0 d0,54,7,28,1,0,h,h5 i,,_h1 h5 c0 d0,h,h5 j,,
_h1 d1 g,54,8,30,1,-2,h,h1 h5 c0 d0,,_h1^2 d1 g,h,h1^2 B6,,
h1 i1,54,8,31,0,0,,,,h1^2 i1,,,,
h5 i,54,8,28,0,2,,h0 h5 i,,,,h0 h5 j,,
h1 h5 c0 d0,54,9,30,0,-2,,,,,,,,
h0 h5 i,54,9,28,0,0,,,,,,,,
_h1^5 h5 e0,54,9,30,1,2,,,,_h1^6 h5 e0,,,,
h2 g n,54,10,31,0,-3,,,,,,h1 g T,,
R1,54,10,28,0,-1,,h0 R1,,,,h1 Q1,2,h0^2 x'
h1^2 d1 g,54,10,32,0,1,,,,,,,,
_h1^2 G3,54,10,29,1,3,,,,,,,,
h1^6 h5 e0,54,11,32,0,-1,,,,h1^7 h5 e0,,,,
h0 R1,54,11,28,0,1,,h0^2 R1,,,,,2,h0^3 x'
h0^2 R1,54,12,28,0,-1,,h0^3 R1,,,,,2,h0^4 x'
e0^2 g,54,12,32,0,1,,h0 e0^2 g,,loc,,h2 e0^2 g,,
h0^3 R1,54,13,28,0,-2,,h0^4 R1,,,,,2,h0^5 x'
h0 e0^2 g,54,13,32,0,0,,h0^2 e0^2 g,,,,h0 h2 e0^2 g,,
_h1^2 e0^3,54,13,31,1,2,,,,loc,,,,
h0^4 R1,54,14,28,0,-2,,,,,,,2,h0^6 x'
h0^2 e0^2 g,54,14,32,0,0,,,,,,,,
_c0 d0^2 e0,54,14,30,1,2,h,d0^2 j,,loc,h,d0^2 k,,
d0^2 j,54,15,30,0,-1,,h0 d0^2 j,,,,h0 d0^2 k,2,P h0 d0^2 e0
P u',54,15,29,0,1,,,,loc,,,,
h0 d0^2 j,54,16,30,0,0,,,,,,,2,P h0^2 d0^2 e0
P^4 c0 d0,54,23,29,0,0,,,,loc,,,,
P^5 d0,54,24,28,0,0,,P^5 h0 d0,,loc,,P^5 h0 e0,,
P^5 h0 d0,54,25,28,0,0,,P^5 h0^2 d0,,,,P^5 h0^2 e0,,
P^5 h0^2 d0,54,26,28,0,0,,,,,,,,
t D1 h1^3,55,7,30,0,-2,,,,h5 c0 e0,,,2,h1 h5 c0 d0
B6,55,7,30,0,0,,,,h1 B6,,,,
_h1 i1,55,7,30,1,2,,,,_h1^2 i1,,,,
_h1 h5 c0 d0,55,8,29,1,0,,,h,P h5 e0,,,,
_h1^2 d1 g,55,9,31,1,-3,,,h,g T,,,,
h2 d1 g,55,9,32,0,-1,,,,,,h2^2 d1 g,,
h1^2 i1,55,9,32,0,1,,,,h1^3 i1,,,,
_t h2 g n,55,9,29,1,3,,,,,,_t h1 g T,,
_h1^6 h5 e0,55,10,31,1,0,,,,_h1^7 h5 e0,,,,
g m,55,11,32,0,0,,h0 g m,,,,h2 g m,2,h0 e0^2 g
h1^7 h5 e0,55,12,33,0,-2,,,,,,,,
h0 g m,55,12,32,0,0,,,,,,h0 h2 g m,2,h0^2 e0^2 g
_t h0 e0^2 g,55,12,30,1,2,,_t h0^2 e0^2 g,h,d0 v,,_t h0 h2 e0^2 g,,
_t h0^2 e0^2 g,55,13,30,1,-1,h,I l,,,h,I m,,
_h1 d0 u,55,13,29,1,1,,,,loc,,,,
I l,55,14,30,0,0,,,,,,,,
P^2 u,55,17,29,0,0,,,,loc,,,,
P^2 c0 d0 e0,55,19,31,0,0,,,,loc,,,,
P^3 d0 e0,55,20,30,0,0,,P^3 h0 d0 e0,,loc,,P^2 h0 d0^3,,
P^3 h0 d0 e0,55,21,30,0,-1,,P^3 h0^2 d0 e0,,,,P^2 h0^2 d0^3,,
_P^3 h1^2 d0^2,55,21,29,1,1,,,,loc,,,,
P^3 h0^2 d0 e0,55,22,30,0,-1,,,,,,,,
_P^4 c0 d0,55,22,28,1,1,h,P^4 i,,loc,h,P^4 j,,
P^4 i,55,23,28,0,0,,P^4 h0 i,,,,P^4 h0 j,2,P^5 h0 d0
P^4 h0 i,55,24,28,0,0,,P^4 h0^2 i,,,,,2,P^5 h0^2 d0
P^4 h0^2 i,55,25,28,0,0,,P^4 h0^3 i,,,,,,
P^4 h0^3 i,55,26,28,0,0,,P^4 h0^4 i,,,,,,
P^4 h0^4 i,55,27,28,0,0,,P^4 h0^5 i,,,,,,
P^4 h0^5 i,55,28,28,0,0,,,,,,,,
_B6,56,6,29,1,0,,,,_h1 B6,,_t e1 g,,
h5 c0 e0,56,8,31,0,-3,,,,h1 h5 c0 e0,,,,
h1 B6,56,8,31,0,-1,,,,h1^2 B6,,,,
_h1^2 i1,56,8,31,1,1,,,,_h1^3 i1,,,,
_t h2 d1 g,56,8,30,1,3,,,h,D11,,_t h2^2 d1 g,,
P h5 e0,56,9,30,0,0,,,,P h1 h5 e0,,,,
g T,56,10,32,0,-3,,,,h1 g T,,,,
h1^3 i1,56,10,33,0,-1,,,,h1^4 i1,,,,
Q1,56,10,29,0,1,,,,h1 Q1,,,,
_h1^2 B8,56,10,30,1,3,h,h2 x',,loc,h,h0 B21,,
h2 x',56,11,30,0,-2,,h0 h2 x',,,,h0^2 B21,,
_h1^7 h5 e0,56,11,32,1,0,,,h,t e0 g^2,,,,
_t h0 g m,56,11,30,1,2,,_t^2 h1 e0^2 g,,,,_t h0 h2 g m,2,_t h0^2 e0^2 g
h0 h2 x',56,12,30,0,-1,,,,,,,,
_t^2 h1 e0^2 g,56,12,30,1,1,,,,,,,2,I l
d0 v,56,13,31,0,0,,,,loc,,,,
c0 d0 e0^2,56,15,33,0,-1,,,,loc,,,,
_P h1 u',56,15,29,1,1,,,,loc,,,,
d0^4,56,16,32,0,0,,h0 d0^4,,loc,,h0 d0^3 e0,,
h0 d0^4,56,17,32,0,-1,,h0^2 d0^4,,,,h0^2 d0^3 e0,,
_P h1^2 d0^2 e0,56,17,31,1,1,,,,loc,,,,
h0^2 d0^4,56,18,32,0,-1,,,,,,,,
_P^2 c0 d0 e0,56,18,30,1,1,h,P^2 d0 j,,loc,h,P d0^2 i,,
P^2 d0 j,56,19,30,0,0,,P^2 h0 d0 j,,,,P h0 d0^2 i,2,P^3 h0 d0 e0
P^2 h0 d0 j,56,20,30,0,0,,,,,,,2,P^3 h0^2 d0 e0
P^6 c0,56,27,29,0,0,,,,loc,,,,
D4,57,6,31,0,0,,,,h1 D4,,,2,h1 B6
_h5 c0 e0,57,7,30,1,-2,h,h5 j,,_h1 h5 c0 e0,h,h0 B3,,
_h1 B6,57,7,30,1,0,,,,_h1^2 B6,,,,
Q2,57,7,30,0,2,,h0 Q2,,h1 Q2,,h0 B3,,
h5 j,57,8,30,0,-1,,h0 h5 j,,,,h0^2 B3,,
h0 Q2,57,8,30,0,1,,,,,,h0^2 B3,,
h1 h5 c0 e0,57,9,32,0,-4,,,,h1^2 h5 c0 e0,,,,
h1^2 B6,57,9,32,0,-2,,,,,,,,
h0 h5 j,57,9,30,0,0,,,,,,,,
_h1^3 i1,57,9,32,1,2,,,,_h1^4 i1,,,,
D11,57,9,31,0,4,,,,h1 D11,,,,
P h1 h5 e0,57,10,31,0,0,,,,P h1^2 h5 e0,,,,
h1 g T,57,11,33,0,-2,,,,,,,,
h1^4 i1,57,11,34,0,0,,,,h1^5 i1,,,,
h1 Q1,57,11,30,0,2,,,,,,,,
t e0 g^2,57,12,33,0,0,,,,h0 h2 g m,,,,
h2 e0^2 g,57,13,34,0,-1,,h0 h2 e0^2 g,,,,h0^2 g^3,,
_h1^2 e0^2 g,57,13,33,1,1,,,,loc,,,,
h0 h2 e0^2 g,57,14,34,0,-1,,,,,,,,
_c0 d0 e0^2,57,14,32,1,1,h,d0^2 k,,loc,h,d0^2 l,,
d0^2 k,57,15,32,0,-1,,h0 d0^2 k,,,,h0 d0^2 l,2,h0 d0^4
P v',57,15,31,0,1,,,,loc,,,,
h0 d0^2 k,57,16,32,0,-1,,,,,,,2,h0^2 d0^4
_t h0 d0^4,57,16,30,1,1,,_t h0^2 d0^4,h,P^2 v,,_t h0^2 d0^3 e0,,
_t h0^2 d0^4,57,17,30,1,0,h,P I j,,,h,d0 i^2,,
P I j,57,18,30,0,0,,,,,,,,
P^4 c0 e0,57,23,31,0,0,,,,loc,,,,
P^5 e0,57,24,30,0,0,,P^5 h0 e0,,loc,,P^4 h0 d0^2,,
P^5 h0 e0,57,25,30,0,0,,P^5 h0^2 e0,,,,P^4 h0^2 d0^2,,
P^5 h0^2 e0,57,26,30,0,0,,,,,,,,
P^7 h1,57,29,29,0,0,,,,loc,,,,
_D4,58,5,30,1,0,h,D2,,_h1 D4,h,A',2,_h1 B6
_D4 again,58,5,30,1,0,,,,,h,A+A',2,Q2
h3^2 g2,58,6,32,0,-1,,,,,,,,
D2,58,6,30,0,1,,h0 D2,,,,h0(A+A'),2,h0 Q2
h1 D4,58,7,32,0,-1,,,,h1^2 D4,,,2,h1^2 B6
h0 D2,58,7,30,0,1,,,,,,,,
e1 g,58,8,33,0,-3,,,,h1 e1 g,,h1^2 j1,,
_h1 h5 c0 e0,58,8,31,1,-1,,,,_h1^2 h5 c0 e0,,,,
_h1^2 B6,58,8,31,1,1,,,,_t h2^2 d1 g,,,,
_h1^2 B6 again,58,8,31,1,1,,,h,h1^2 Q2,,,,
h1 Q2,58,8,31,0,3,,,,h1^2 Q2,,,,
h1^2 h5 c0 e0,58,10,33,0,-4,,,,h1^3 h5 c0 e0,,,,
h2^2 d1 g,58,10,34,0,-2,,,,,,h1^3 e1 g,,
_t h1 g T,58,10,31,1,0,,,,,h,n r,,
_h1^4 i1,58,10,33,1,2,,,,_h1^5 i1,,,,
h1 D11,58,10,32,0,4,,,,,,,,
P h1^2 h5 e0,58,11,32,0,0,,,,P h1^3 h5 e0,,,,
h2 g m,58,12,34,0,-2,,h0 h2 g m,,,,t h1 g^3,2,h0 h2 e0^2 g
h1^5 i1,58,12,35,0,0,,,,,,,,
_t h2 e0^2 g,58,12,32,1,2,,_t h0 h2 e0^2 g,h,e0 v,,_t h0^2 g^3,,
h0 h2 g m,58,13,34,0,-3,,,,,,,,
_t h0 h2 e0^2 g,58,13,32,1,-1,h,I m,,,h,j m,,
_h1^4 x',58,13,31,1,1,,,,loc,,,,
_h1 d0 v,58,13,31,1,3,,,,loc,,,,
I m,58,14,32,0,-1,,,,,,,,
_P v',58,14,30,1,1,,_t h0 d0^2 k,,loc,,_t h0 d0^2 l,,
_t h0 d0^2 k,58,15,30,1,0,,_t^2 h1 d0^4,,,,_t^2 h1 d0^3 e0,2,_t h0^2 d0^4
_t^2 h1 d0^4,58,16,30,1,0,,,,,,,2,P I j
P^2 v,58,17,31,0,0,,,,loc,,,,
P c0 d0^3,58,19,33,0,0,,,,loc,,,,
P^2 d0^3,58,20,32,0,0,,P^2 h0 d0^3,,loc,,P^2 h0 d0^2 e0,,
P^2 h0 d0^3,58,21,32,0,-1,,P^2 h0^2 d0^3,,,,P^2 h0^2 d0^2 e0,,
_P^3 h1^2 d0 e0,58,21,31,1,1,,,,loc,,,,
P^2 h0^2 d0^3,58,22,32,0,-1,,,,,,,,
_P^4 c0 e0,58,22,30,1,1,h,P^4 j,,loc,h,P^3 d0 i,,
P^4 j,58,23,30,0,0,,P^4 h0 j,,,,P^3 h0 d0 i,2,P^5 h0 e0
P^4 h0 j,58,24,30,0,0,,,,,,,2,P^5 h0^2 e0
_h3^2 g2,59,5,31,1,0,,,,,h,h5 n,,
_h1 D4,59,6,31,1,0,,,,_h1^2 D4,,,2,_h1^2 B6
_h1 D4 again,59,6,31,1,0,,,,,,,2,h1 Q2
j1,59,7,33,0,-1,,,,h1 j1,,,,
_t e1 g,59,7,31,1,1,,,,,h,C0,,
h1^2 D4,59,8,33,0,0,,,,h1^3 D4,,,,
h1 e1 g,59,9,34,0,-4,,,,h1^2 e1 g,,,,
_h1^2 h5 c0 e0,59,9,32,1,-2,,,,_h1^3 h5 c0 e0,,,,
_t h2^2 d1 g,59,9,32,1,0,,,,,,,,
h1^2 Q2,59,9,32,0,2,,,,h1^3 Q2,,,,
_h1 D11,59,9,31,1,4,,,,_t^2 c1 g^2,,,,
B21,59,10,32,0,-1,,h0 B21,,loc,,h0 B22,,
_P h1^2 h5 e0,59,10,31,1,1,,,,_P h1^3 h5 e0,,,,
h1^3 h5 c0 e0,59,11,34,0,-4,,,,h1^4 h5 c0 e0,,,,
c1 g^2,59,11,35,0,-2,,,,,,h2 c1 g^2,,
h0 B21,59,11,32,0,0,,h0^2 B21,,,,h0^2 B22,,
_h1^5 i1,59,11,34,1,2,,,h,t g^3,,,,
_t h2 g m,59,11,32,1,4,,_t h0 h2 g m,,,,_t^2 h1 g^3,2,_t h0 h2 e0^2 g
P h1^3 h5 e0,59,12,33,0,-2,,,,,,,,
h0^2 B21,59,12,32,0,0,,,,,,,,
_t h0 h2 g m,59,12,32,1,2,,,,,h,t e0 w,2,I m
e0 v,59,13,33,0,0,,,,loc,,,,
c0 e0^3,59,15,35,0,0,,,,loc,,,,
d0^3 e0,59,16,34,0,0,,h0 d0^3 e0,,loc,,h0 d0^2 e0^2,,
h0 d0^3 e0,59,17,34,0,-1,,h0^2 d0^3 e0,,,,h0^2 d0^2 e0^2,,
_h1^2 d0^4,59,17,33,1,1,,,,loc,,,,
h0^2 d0^3 e0,59,18,34,0,-1,,,,,,,,
_P c0 d0^3,59,18,32,1,1,h,P d0^2 i,,loc,h,P d0^2 j,,
P d0^2 i,59,19,32,0,-1,,P h0 d0^2 i,,,,P h0 d0^2 j,2,P^2 h0 d0^3
_P^2 h1^3 u,59,19,31,1,1,,,,loc,,,,
P h0 d0^2 i,59,20,32,0,0,,,,,,,2,P^2 h0^2 d0^3
_P^5 h1^4 d0,59,27,31,1,0,,,,loc,,,,
_P^6 h1^2 c0,59,28,30,1,0,h,P^7 h2,,loc,h,P^6 h0 d0,,
P^7 h2,59,29,30,0,0,,P^7 h0 h2,,,,P^6 h0^2 d0,,
P^7 h0 h2,59,30,30,0,0,,,,,,,,
_j1,60,6,32,1,0,,,,_h1 j1,h,C',,
_h1^2 D4,60,7,32,1,-1,,,,_h1^3 D4,,,2,_t h2^2 d1 g
B3,60,7,32,0,1,,h0 B3,,h1 B3,,h0 X2,,
h1 j1,60,8,34,0,-3,,,,h1^2 j1,,,,
_h1 e1 g,60,8,33,1,-1,,,,_h1^2 e1 g,h,h1^2 B7,,
h0 B3,60,8,32,0,1,,h0^2 B3,,,,h0^2 X2,,
_h1^2 Q2,60,8,31,1,3,,,,_h1^3 Q2,,,,
h0^2 B3,60,9,32,0,-2,,,,,,,,
h1^3 D4,60,9,34,0,0,,,,h1^4 D4,,,,
B4,60,9,32,0,2,,h0 B4,,,,h2 B4,2,h0 B21
h1^2 e1 g,60,10,35,0,-4,,,,h1^3 e1 g,,,,
_h1^3 h5 c0 e0,60,10,33,1,-2,,,,_h1^4 h5 c0 e0,,,,
h0 B4,60,10,32,0,0,,h0^2 B4,,,,,2,h0^2 B21
h1^3 Q2,60,10,33,0,2,,,,h1^4 Q2,,,,
_t^2 c1 g^2,60,10,32,1,4,,,h,n r,,,,
_P h1^3 h5 e0,60,11,32,1,-1,,,,_t^2 h0 g^3,,,,
h0^2 B4,60,11,32,0,1,,h0^3 B4,,,,,,
h1^4 h5 c0 e0,60,12,35,0,-2,,,,h1^5 h5 c0 e0,,,,
t g^3,60,12,35,0,0,,,,t h1 g^3,,,,
h0^3 B4,60,12,32,0,2,,h0^4 B4,,,,,,
h0 g^3,60,13,36,0,-1,,h0^2 g^3,,,,h0 h2 g^3,,
h0^4 B4,60,13,32,0,1,,h0^5 B4,,,,,,
h0^2 g^3,60,14,36,0,-2,,,,,,h1^7 h5 c0 e0,,
h0^5 B4,60,14,32,0,0,,,,,,,,
_c0 e0^3,60,14,34,1,2,h,d0^2 l,,loc,h,d0^2 m,,
d0^2 l,60,15,34,0,-1,,h0 d0^2 l,,,,h0 d0^2 m,2,h0 d0^3 e0
d0 u',60,15,33,0,1,,,,loc,,,,
h0 d0^2 l,60,16,34,0,-1,,,,,,,2,h0^2 d0^3 e0
_t h0 d0^3 e0,60,16,32,1,1,,_t h0^2 d0^3 e0,h,P d0 u,,_t h0^2 d0^2 e0^2,,
_t h0^2 d0^3 e0,60,17,32,1,-1,h,d0 i^2,,,h,d0 I j,,
_P^2 h1 v,60,17,31,1,1,,,,loc,,,,
d0 i^2,60,18,32,0,0,,,,,,,,
P^3 c0 d0^2,60,23,33,0,0,,,,loc,,,,
P^4 d0^2,60,24,32,0,0,,P^4 h0 d0^2,,loc,,P^4 h0 d0 e0,,
P^4 h0 d0^2,60,25,32,0,-1,,P^4 h0^2 d0^2,,,,P^4 h0^2 d0 e0,,
_P^5 h1^2 e0,60,25,31,1,1,,,,loc,,,,
P^4 h0^2 d0^2,60,26,32,0,0,,,,,,,,
D3,61,4,32,0,0,,,,h1 D3,,h2 D3,,
A',61,6,32,0,-1,,,,,,h2 A',,
A+A',61,6,32,0,1,,h0(A+A'),,,,h0 A'',2,h0 B3
h0(A+A'),61,7,32,0,-2,,,,,,,2,h0^2 B3
_h1 j1,61,7,33,1,0,,,,_h1^2 j1,,,,
B7,61,7,33,0,2,,,,h1 B7,,,,
_h1^3 D4,61,8,33,1,-1,,,,_h1^4 D4,,,,
h1 B3,61,8,33,0,1,,,,h1^2 B3,,,,
h1^2 j1,61,9,35,0,-3,,,,,,,,
X1,61,9,32,0,-1,,h0 X1,,h1 X1,,,2,h0^2 B4
_h1^2 e1 g,61,9,34,1,1,,,,_h1^3 e1 g,,,,
_h1^3 Q2,61,9,32,1,3,,,,_h1^4 Q2,,,,
h1^4 D4,61,10,35,0,-1,,,,h1^5 D4,,,,
h0 X1,61,10,32,0,1,,h0^2 X1,,,,,2,h0^3 B4
h1^3 e1 g,61,11,36,0,-4,,,,,,,,
_h1^4 h5 c0 e0,61,11,34,1,-2,,,,_h1^5 h5 c0 e0,,,,
h0^2 X1,61,11,32,0,0,,h0^3 X1,,,,,2,h0^4 B4
h1^4 Q2,61,11,34,0,2,,,,h1^5 Q2,,,,
n r,61,11,33,0,4,,,,,,,,
_t^2 h0 g^3,61,12,33,1,-1,,,h,t e0 w,,,,
h0^3 X1,61,12,32,0,1,,,,,,,2,h0^5 B4
h1^5 h5 c0 e0,61,13,36,0,-4,,,,h1^6 h5 c0 e0,,,,
t h1 g^3,61,13,36,0,-2,,,,,,,,
c0 x',61,13,33,0,0,,,,loc,,,,
_t h0^2 g^3,61,13,34,1,2,h,j m,,,h,k m,,
_h1 e0 v,61,13,33,1,4,,,,loc,,,,
j m,61,14,34,0,-1,,,,,,,,
_d0 u',61,14,32,1,1,,_t h0 d0^2 l,,loc,,_t h0 d0^2 m,,
_t h0 d0^2 l,61,15,32,1,0,,_t^2 h1 d0^3 e0,,,,_t^2 h1 d0^2 e0^2,2,_t h0^2 d0^3 e0
_t^2 h1 d0^3 e0,61,16,32,1,0,,,,,,,2,d0 i^2
P d0 u,61,17,33,0,0,,,,loc,,,,
P c0 d0^2 e0,61,19,35,0,0,,,,loc,,,,
P^2 d0^2 e0,61,20,34,0,0,,P^2 h0 d0^2 e0,,loc,,P h0 d0^4,,
P^2 h0 d0^2 e0,61,21,34,0,-1,,P^2 h0^2 d0^2 e0,,,,P h0^2 d0^4,,
_P^2 h1^2 d0^3,61,21,33,1,1,,,,loc,,,,
P^2 h0^2 d0^2 e0,61,22,34,0,-1,,,,,,,,
_P^3 c0 d0^2,61,22,32,1,1,h,P^3 d0 i,,loc,h,P^3 d0 j,,
P^3 d0 i,61,23,32,0,0,,P^3 h0 d0 i,,,,P^3 h0 d0 j,2,P^4 h0 d0^2
P^3 h0 d0 i,61,24,32,0,0,,,,,,,2,P^4 h0^2 d0^2
_P^7 h1^4,61,31,31,1,0,,,,loc,,,,
h5^2,62,2,32,0,0,,h0 h5^2,,h1 h5^2,,h2 h5^2,,
h0 h5^2,62,3,32,0,0,,h0^2 h5^2,,,,h0 h2 h5^2,,
h0^2 h5^2,62,4,32,0,0,,h0^3 h5^2,,,,,,
h1 D3,62,5,33,0,-2,,,,,,,,
h0^3 h5^2,62,5,32,0,0,,h0^4 h5^2,,,,,,
H1,62,5,33,0,2,,,,h1 H1,,h2 H1,2,B7
h5 n,62,6,33,0,-1,,,,,,,,
h0^4 h5^2,62,6,32,0,1,,h0^5 h5^2,,,,,,
h0^5 h5^2,62,7,32,0,0,,h0^6 h5^2,,,,,,
_h1^2 j1,62,8,34,1,-4,,,,,,,,
h1 B7,62,8,34,0,-2,,,,h1^2 B7,,,,
h0^6 h5^2,62,8,32,0,0,,h0^7 h5^2,,,,,,
E1,62,8,33,0,2,,,,h1 E1,,h1 h3 Q2,,
C0,62,8,33,0,4,,,,,,h2 C0,,
